,Unnamed: 0,timestamp,ALEC1_AE1,ALEC1_AE2,ALEC1_WE1,ALEC1_WE2,ALEC1_dV1,ALEC3_AE1,ALEC3_AE2,ALEC3_WE1,ALEC3_WE2,ALEC3_dV1,ALEC3_dV2,CO_M1,ClientTS,LIS2DH12_T,LIS2DH12_X,LIS2DH12_Y,LIS2DH12_Z,NO2_M1,O3_M1,PM5000S_2_PN0.3,PM5000S_2_PN0.5,PM5000S_2_PN1,PM5000S_2_PN10,PM5000S_2_PN2.5,PM5000S_2_PN5,RulechainTS,SCD30_CO2,SCD30_RH,SCD30_T,SHTC3_RH,SHTC3_T,SPS30_PM1,SPS30_PM10,SPS30_PM2.5,SPS30_PM4,VEML6040_AL,VEML6040_Blue,VEML6040_ColorTemp,VEML6040_Green,VEML6040_RED,VEML6040_White,continuousMessages,dTS_RC_Cli,PN0_5,PN1,PN2_5,PN5,PN10,PN<1,PN<2.5,PN<4,PN<10
1967,1967,16/10/2024 20:00:23,1.443615556,0.568601608,1.196183324,0.588403821,-0.2474,1.402907133,1.406531692,1.403102279,1.401877284,0.0002,-0.0047,0.6359,3471843827000,35.41962814,57.10713959,-1024.321411,-177.6786346,-16.3137,0.5932,8.526309569999999,0.7860908812999999,0.06610909271,0.0,0.001163636327,0.0,1729101623983,415.6154785,26.39869881,29.92254829,26.40750122,29.6653614,1.082140803,1.144322634,1.144322634,1.144322634,11.74356937,91,25564,360,573,750,300,-1742742203017,7.740218688699999,0.71998178859,0.06494545638299999,0.001163636327,0.0,8.460200477289998,8.525145933672999,8.526309569999999,8.526309569999999
1968,1968,16/10/2024 20:01:23,1.440104127,0.568484426,1.19498682,0.58849901,-0.2451,1.402270555,1.406198859,1.402296782,1.40129137,0.0,-0.0049,0.63,3471843887000,35.33332443,61.44443512,-1017.333496,-172.1852112,-17.2007,0.0797,8.201320313,0.8101320801,0.07224528503000001,0.0,0.0007924528119999999,0.0,1729101683649,415.8399963,26.38878822,29.92836189,26.4229641,29.66444397,1.11496985,1.17903924,1.17903924,1.17903924,11.78118896,92,26712,361,574,752,301,-1742742203351,7.3911882329,0.73788679507,0.07145283221800001,0.0007924528119999999,0.0,8.12907502797,8.200527860188,8.201320313,8.201320313
1969,1969,16/10/2024 20:02:23,1.440523028,0.56944865,1.19426012,0.589004338,-0.2463,1.402743101,1.406583667,1.402490377,1.401812792,-0.0003,-0.0048,0.6329,3471843947000,35.40740204,60.77779007,-1013.333374,-171.7037048,-16.7219,-0.7683,8.142592773,0.785555542,0.06651851653999999,0.0,0.002259259224,0.0,1729101743796,415.0,26.41064262,29.92066956,26.42925835,29.65296555,1.086984873,1.149445415,1.149445415,1.149445415,11.73807621,92,25453,360,575,751,302,-1742742203204,7.3570372310000005,0.71903702546,0.06425925731599999,0.002259259224,0.0,8.07607425646,8.140333513776,8.142592772999999,8.142592772999999
1970,1970,16/10/2024 20:03:23,1.441605926,0.568634748,1.19825995,0.587885618,-0.2433,1.402545333,1.406145692,1.402329564,1.401306987,-0.0002,-0.0048,0.6254,3471844007000,35.31480789,66.88889313,-1021.148193,-169.6666565,-16.9597,-0.6559,8.324129883,0.7546296387,0.06125925827,0.0,0.0012037037610000002,0.0,1729101803816,414.5384216,26.42235184,29.9108429,26.43925858,29.64370918,1.278454065,1.351917148,1.351917148,1.351917148,11.75089359,92,21564,362,576,751,303,-1742742203184,7.5695002442999995,0.69337038043,0.060055554509,0.0012037037610000002,0.0,8.262870624729999,8.322926179239,8.324129883,8.324129883
1971,1971,16/10/2024 20:04:23,1.43792963,0.568738818,1.194609284,0.588418663,-0.2433,1.402499914,1.406372309,1.402458429,1.40139091,0.0,-0.005,0.6253,3471844067000,35.2963028,57.37037659,-1022.185303,-172.8518677,-17.4598,-0.1261,8.518754883,0.7825094603999999,0.06420755004999999,0.0,0.00107547164,0.0,1729101863944,415.2399902,26.42468071,29.9182148,26.45555305,29.62554932,1.181511164,1.249403715,1.249403715,1.249403715,11.78118896,92,33464,361,575,753,304,-1742742203056,7.7362454226,0.7183019103499999,0.06313207840999999,0.00107547164,0.0,8.45454733295,8.51767941136,8.518754883,8.518754883
1972,1972,16/10/2024 20:05:23,1.440973759,0.568716884,1.198174477,0.588487029,-0.2428,1.40253818,1.406047344,1.402509212,1.401399493,0.0,-0.0046,0.624,3471844127000,35.31481171,62.74074173,-1020.222168,-180.3333435,-16.2907,-0.0881,8.523376953000001,0.8136414795,0.06309434128000001,0.0,0.003,0.000226415098,1729101923974,417.6538696,26.44049072,29.90858459,26.46814919,29.62036896,1.214950919,1.284765601,1.284765601,1.284765601,11.79516983,92,34735,362,575,753,305,-1742742203026,7.709735473500001,0.75054713822,0.060094341280000005,0.0027735849020000002,0.000226415098,8.46028261172,8.520376953,8.523150537902,8.523376953
1973,1973,16/10/2024 20:06:24,1.441266894,0.568583429,1.1989218,0.588515282,-0.2423,1.402715325,1.406701684,1.402674913,1.401972532,0.0,-0.0047,0.6228,3471844187000,35.31481934,60.22222519,-1022.222168,-176.8518219,-16.5757,-0.1229,8.462623047,0.7640755005,0.07250943756,0.0,0.004773584843,0.000773584902,1729101984076,418.0,26.4378109,29.9043293,26.4811058,29.6099968,1.114724398,1.178779125,1.178779125,1.178779125,11.76836872,92,40122,362,575,752,306,-1742742202924,7.6985475464999995,0.69156606294,0.067735852717,0.003999999941,0.000773584902,8.39011360944,8.457849462157,8.461849462098,8.462623047
1974,1974,16/10/2024 20:07:23,1.436071277,0.568992555,1.192999959,0.588695943,-0.2431,1.40267539,1.406328678,1.402334332,1.401491284,-0.0003,-0.0048,0.6247,3471844247000,35.35185242,61.5925827,-1020.777649,-179.1481628,-16.9551,-1.0368,8.503433594,0.8054528198,0.06913207245,0.0,0.001113207579,0.0,1729102043752,417.480011,26.43633842,29.90486336,26.48629379,29.60185242,1.229997754,1.300676823,1.300676823,1.300676823,11.77186584,92,39594,361,574,753,307,-1742742203248,7.6979807742,0.7363207473500001,0.06801886487099999,0.001113207579,0.0,8.434301521550001,8.502320386421001,8.503433594,8.503433594
1975,1975,16/10/2024 20:08:24,1.440386057,0.569578469,1.199620366,0.588706374,-0.2408,1.402459025,1.406034946,1.402412653,1.401275158,0.0,-0.0048,0.6188,3471844307000,35.26852036,64.37036133,-1017.703735,-168.7036743,-16.6831,-0.141,8.316370117,0.790777771,0.06261111069,0.0,0.001518518567,0.000444444448,1729102104023,418.1600037,26.43469429,29.90699959,26.49184799,29.59259415,1.168363333,1.235500693,1.235500693,1.235500693,11.75322151,92,41526,363,574,751,308,-1742742202977,7.525592346,0.72816666031,0.061092592123,0.0010740741190000001,0.000444444448,8.25375900631,8.314851598433,8.315925672552,8.316370117
1976,1976,16/10/2024 20:09:23,1.441230178,0.569091618,1.200457215,0.588405073,-0.2408,1.402734399,1.406362176,1.402431011,1.401757121,-0.0003,-0.0046,0.6188,3471844367000,35.30554962,66.62963867,-1026.184937,-173.6296234,-16.1407,-0.9223,8.646623046999999,0.7973773804,0.05245283127,0.0,0.002792452812,0.0007547169919999999,1729102163901,418.0769958,26.46360779,29.89677048,26.5122242,29.58518219,1.251508117,1.32342279,1.32342279,1.32342279,11.76953697,92,44542,362,575,752,309,-1742742203099,7.849245666599998,0.74492454913,0.049660378458,0.0020377358200000003,0.0007547169919999999,8.594170215729998,8.643830594187998,8.645868330007998,8.646623046999999
1977,1977,16/10/2024 20:10:23,1.433514595,0.569156229,1.19231987,0.588673711,-0.2412,1.401991606,1.405986071,1.401728153,1.400869846,-0.0003,-0.0051,0.6199,3471844427000,35.22221756,59.40740204,-1022.259277,-169.5185089,-17.9324,-0.8009,8.680943359,0.7906604004,0.06349056625,0.0,0.002830188751,0.001113207579,1729102223885,416.4799805,26.48010063,29.88895035,26.5177784,29.58149147,1.015839577,1.074212432,1.074212432,1.074212432,11.78701496,92,38212,362,574,753,310,-1742742203115,7.8902829586,0.7271698341499999,0.060660377499,0.001716981172,0.001113207579,8.61745279275,8.678113170249,8.679830151421001,8.680943359
1978,1978,16/10/2024 20:11:24,1.440274835,0.569426715,1.195605278,0.588380098,-0.2447,1.402927399,1.406574488,1.402785778,1.402096272,-0.0001,-0.0045,0.6288,3471844487000,35.22727585,62.0,-1020.681824,-172.8636475,-15.6961,-0.4305,8.858227539,0.8092954712,0.08211363983,0.0,0.003272727251,0.000295454532,1729102284209,413.7619019,26.49150658,29.86610413,26.51636887,29.59090424,1.194889665,1.263551116,1.263551116,1.263551116,11.56869888,94,48150,359,575,746,311,-1742742202791,8.0489320678,0.72718183137,0.078840912579,0.0029772727189999997,0.000295454532,8.77611389917,8.854954811749,8.857932084468,8.858227539000001
1979,1979,16/10/2024 20:12:23,1.438812971,0.568613112,1.195937395,0.588642418,-0.2429,1.402980328,1.406704664,1.402715087,1.402487993,-0.0003,-0.0042,0.6242,3471844547000,35.34090424,61.72727585,-1016.272766,-176.3636475,-14.7794,-0.8063,8.804272461,0.7692727051,0.06986363982999999,0.0,0.0014545454980000002,0.0,1729102343751,411.0,26.52791023,29.85987282,26.51955032,29.58909035,1.09983933,1.163038731,1.163038731,1.163038731,11.6988306,94,40260,361,579,752,312,-1742742203249,8.0349997559,0.69940906527,0.06840909433199999,0.0014545454980000002,0.0,8.73440882117,8.802817915502,8.804272461,8.804272461
1980,1980,16/10/2024 20:13:23,1.43961513,0.568121731,1.200175285,0.588307381,-0.2394,1.402612329,1.406339526,1.402307391,1.401791692,-0.0003,-0.0045,0.6154,3471844607000,35.25,59.40740967,-1021.036987,-168.3703918,-15.9402,-0.927,8.820555663999999,0.754777771,0.07351851654,0.0,0.004037036896,9.259259e-05,1729102403883,410.8399963,26.51342583,29.85711861,26.52481079,29.5770359,1.196489573,1.265242457,1.265242457,1.265242457,11.78468418,92,32276,360,575,754,313,-1742742203117,8.065777892999998,0.68125925446,0.06948147964399999,0.003944444306,9.259259e-05,8.747037147459999,8.816518627104,8.82046307141,8.820555664
1981,1981,16/10/2024 20:14:21,1.439686894,0.568912625,1.202310085,0.588779986,-0.2374,1.402564049,1.406215787,1.402555227,1.401555657,0.0,-0.0047,0.6101,3471844667000,35.25,60.88888931,-1021.444458,-173.5184631,-16.3338,-0.0268,8.719131836,0.8003585205,0.08369811249,0.0,0.005622641563,0.0009245283010000001,1729102461729,411.3077087,26.52470398,29.8676033,26.54185295,29.57925987,1.181898594,1.249812961,1.249812961,1.249812961,11.78351879,92,42262,360,574,753,314,-1742742205271,7.918773315500001,0.71666040801,0.078075470927,0.004698113262,0.0009245283010000001,8.635433723510001,8.713509194437002,8.718207307699002,8.719131836000003
1982,1982,16/10/2024 20:15:23,1.441262007,0.568798482,1.203289032,0.588266253,-0.238,1.40267396,1.406584263,1.402407765,1.401637316,-0.0003,-0.0049,0.6116,3471844727000,35.22320557,63.6071434,-1018.714233,-182.1071472,-17.339,-0.8092,8.522107422,0.7898214110999999,0.0744642868,0.0,0.004035714149,0.0,1729102523899,410.7307129,26.52499771,29.8625679,26.54893112,29.56749725,1.031166315,1.090419769,1.090419769,1.090419769,11.80199623,91,35249,363,574,754,315,-1742742203101,7.732286010899999,0.7153571242999999,0.070428572651,0.004035714149,0.0,8.4476431352,8.518071707851,8.522107422,8.522107422
1983,1983,16/10/2024 20:16:23,1.439389825,0.568882525,1.202498794,0.588443875,-0.2369,1.402516961,1.406197071,1.402167559,1.401580334,-0.0003,-0.0046,0.6088,3471844787000,35.24999619,61.33333206,-1020.296265,-176.4814453,-16.1817,-1.0622,8.410584961,0.7877546996999999,0.06688679504,0.0,0.003905660391,0.0,1729102583860,413.000061,26.53767204,29.86010551,26.56406975,29.55518913,1.20598197,1.275280833,1.275280833,1.275280833,11.7648735,92,28577,361,575,751,316,-1742742203140,7.6228302613,0.72086790466,0.062981134649,0.003905660391,0.0,8.34369816596,8.406679300609,8.410584961,8.410584961
